Serial,PMID,URL,Title,occurrence:: initial,occurrence:: update,taxonomy:: single strain,taxonomy:: single species,taxonomy:: multi-species,taxonomy:: virus,taxonomy:: eubacteria,taxonomy:: archaebacteia,taxonomy:: eukaryotes,taxonomy:: mammals,taxonomy:: model organism,taxonomy:: human,taxonomy:: invertebrate,taxonomy:: vertebrate,taxonomy:: unicellular eukaryotes,taxonomy:: plants,taxonomy:: fungi,data:: single molecule type,data:: DNA,data:: RNA,data:: protein,data:: lipids,data:: carbohydrates,data:: chemicals and small molecules,data:: genes,data:: genome,data:: transcriptome,data:: proteome,data:: metabolome,data:: structure,data:: sequence,data:: short tandem repeats,data:: intron/exon,data:: coding/non-coding DNA,data:: complements,data:: transposons,data:: promoters and regulators,data:: metal ion binding/ interactions,data:: enzymatic sites/ complexes,data:: localization,data:: motif,data:: classification,data:: genetic similarity and/or conservation,data:: properties and annotation,data:: enzymes,data:: ribozymes,data:: pathways,data:: protein-nucleic acid interactions,data:: protein-protein interactions,data:: post-translational modifications,data:: diseases,data:: mutations and polymorphisms,data:: probes and primers,data:: antibodies,data:: ligand activity and pairs,data:: drugs and drug targets,data:: clinical,data:: literature,data:: statistics,data:: ancient,data:: comparative,data:: high-throughput,data:: microarray,data:: NGS,data:: crystallography,data:: mass spectrometry,data:: images,data:: images:: microscopic,data:: model,data:: model:: 3D,data:: model:: interactions,data:: inferred,system:: organelles,system:: nucleus,system:: cytoplasm,system:: mitochondria,system:: chloroplast,system:: ribosome,system:: extracellular,system:: whole cell,system:: tissues,system:: organs,system:: organ systems,system:: organism,system:: population,access:: web forms/applications,access:: programmatic,access:: data download,access:: submission,status:: alive,status:: dead,status:: unknown,Category_List
173,23718826,http://maranas.che.psu.edu/,MAPs: a database of modular antibody parts for predicting tertiary structures and designing affinity matured antibodies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | data:: protein | data:: structure | data:: antibodies | data:: literature | data:: inferred | status:: unknown
141,23547897,http://regtransbase.lbl.gov,RegTransBase--a database of regulatory sequences and interactions based on literature: a resource for investigating transcriptional regulation in prokaryotes,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: archaebacteia | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: structure | data:: sequence | data:: promoters and regulators | data:: properties and annotation | data:: protein-nucleic acid interactions | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
172,23118485,http://mbgd.genome.ad.jp/,MBGD update 2013: the microbial genome database for exploring the diversity of microbial world,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: archaebacteia | taxonomy:: eukaryotes | taxonomy:: invertebrate | taxonomy:: unicellular eukaryotes | taxonomy:: fungi | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: motif | data:: genetic similarity and/or conservation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
3,23512285,www.ppodb.de,The plant phenological online database (PPODB): an online database for long-term phenological data,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | system:: population | access:: web forms/applications | access:: data download | status:: alive
177,23601370,http://liveratlas.hupo.org.cn,LiverAtlas: a unique integrated knowledge database for systems-level research of liver and hepatic disease,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: protein | data:: chemicals and small molecules | data:: genes | data:: genome | data:: transcriptome | data:: proteome | data:: metabolome | data:: structure | data:: sequence | data:: properties and annotation | data:: enzymes | data:: pathways | data:: diseases | data:: mutations and polymorphisms | data:: clinical | data:: literature | system:: organs | access:: web forms/applications | access:: data download | status:: alive
171,23991755,http://metabolomics.pharm.uconn.edu/iimdb/,In Silico Enzymatic Synthesis of a 400 000 Compound Biochemical Database for Nontargeted Metabolomics,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: chemicals and small molecules | data:: metabolome | data:: structure | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
7,23864330,www.LOVD.nl/IL12RB1,IL-12Rbeta1 deficiency: mutation update and description of the IL12RB1 variation database,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: sequence | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
231,23359817,http://crdd.osdd.net/servers/hipdb,HIPdb: A Database of Experimentally Validated HIV Inhibiting Peptides,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: protein | data:: genes | data:: structure | data:: sequence | data:: protein-protein interactions | data:: clinical | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
92,23457042,http://www.bioinfo.mochsl.org.br/rcpedia,RCPedia: a database of retrocopied genes,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: genes | data:: transcriptome | data:: sequence | data:: literature | status:: unknown
170,23155064,http://metalweb.cerm.unifi.it,MetalPDB: a database of metal sites in biological macromolecular structures,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: RNA | data:: protein | data:: structure | data:: metal ion binding/ interactions | data:: enzymes | data:: literature | access:: web forms/applications | access:: data download | status:: alive
166,23325619,http://mircancer.ecu.edu/,miRCancer: a microRNA-cancer association database constructed by text mining on literature,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: RNA | data:: sequence | data:: diseases | data:: literature | access:: web forms/applications | access:: data download | status:: alive
68,24234438,http://www.findbase.org,Developments in FINDbase worldwide database for clinically relevant genomic variation allele frequencies,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: mutations and polymorphisms | data:: literature | data:: statistics | system:: population | access:: web forms/applications | access:: data download | access:: submission | status:: alive
67,23161677,http://www.g4ldb.org,G4LDB: a database for discovering and studying G-quadruplex ligands,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: ligand activity and pairs | data:: literature | data:: model:: 3D | data:: model:: interactions | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
245,23180795,http://circadb.org,CircaDB: a database of mammalian circadian gene expression profiles,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: literature | data:: statistics | data:: inferred | access:: web forms/applications | access:: programmatic | access:: data download | status:: alive
244,23175614,http://cmbi.bjmu.edu.cn/lncrnadisease,LncRNADisease: a database for long-non-coding RNA-associated diseases,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: RNA | data:: diseases | data:: ligand activity and pairs | data:: clinical | data:: literature | status:: unknown
108,23093601,http://tubic.tju.edu.cn/doric/,DoriC 5.0: an updated database of oriC regions in both bacterial and archaeal genomes,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: archaebacteia | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: enzymatic sites/ complexes | data:: literature | access:: web forms/applications | access:: data download | status:: alive
109,23284086,http://treetfdb.bmep.riken.jp/index.pl,TreeTFDB: An Integrative Database of the Transcription Factors from Six Economically Important Tree Crops for Functional Predictions and Comparative and Functional Genomics,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | taxonomy:: multi-species | taxonomy:: plants | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: transcriptome | data:: structure | data:: sequence | data:: promoters and regulators | data:: literature | status:: unknown
241,24297518,http://compbio.ddns.comp.nus.edu.sg/~lipidgo/index.php,LipidGO: Database for lipid-related GO terms and applications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,occurrence:: initial | data:: DNA | data:: lipids | data:: genes | data:: structure | data:: sequence | data:: properties and annotation | access:: web forms/applications | access:: programmatic | access:: data download | status:: alive
240,24253304,http://compbio.tongji.edu.cn/cr,CR Cistrome: a ChIP-Seq database for chromatin regulators and histone modification linkages in human and mouse,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: protein | data:: protein-nucleic acid interactions | data:: statistics | access:: web forms/applications | access:: data download | status:: alive
243,24234444,http://collectf.umbc.edu,CollecTF: a database of experimentally validated transcription factor-binding sites in Bacteria,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: DNA | data:: protein | data:: genes | data:: protein-nucleic acid interactions | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
242,24225386,http://commode.i-med.ac.at,[COMMODE] A Large-Scale Database of Molecular Descriptors using compounds from PubChem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: chemicals and small molecules | data:: structure | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
102,23868908,http://www-cryst.bioc.cam.ac.uk/credo,CREDO: a structural interactomics database for drug discovery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: DNA | data:: RNA | data:: protein | data:: carbohydrates | data:: chemicals and small molecules | data:: structure | data:: sequence | data:: protein-nucleic acid interactions | data:: protein-protein interactions | data:: ligand activity and pairs | data:: drugs and drug targets | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
103,23696878,http://wukong.tongji.edu.cn/pepid,PEpiD: a prostate epigenetic database in mammals,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: genes | data:: transcriptome | data:: sequence | data:: post-translational modifications | data:: literature | data:: inferred | system:: organs | access:: web forms/applications | access:: data download | access:: submission | status:: alive
100,23293959,http://www.3dmet.dna.affrc.go.jp/,Three-dimensional structure database of natural metabolites (3DMET): A novel database of curated 3D-structures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | data:: chemicals and small molecules | data:: structure | data:: literature | data:: model:: 3D | status:: unknown
101,23766369,http://www-cryst.bioc.cam.ac.uk/timbal,TIMBAL v2: update of a database holding small molecules modulating protein-protein interactions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | data:: protein | data:: chemicals and small molecules | data:: genes | data:: structure | data:: sequence | data:: protein-protein interactions | data:: literature | access:: web forms/applications | access:: data download | status:: alive
106,23172288,http://uucd.biocuckoo.org,UUCD: a family-based database of ubiquitin and ubiquitin-like conjugation,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: invertebrate | taxonomy:: vertebrate | taxonomy:: unicellular eukaryotes | taxonomy:: plants | taxonomy:: fungi | data:: single molecule type | data:: protein | data:: proteome | data:: sequence | data:: enzymatic sites/ complexes | data:: enzymes | data:: protein-protein interactions | data:: literature | system:: whole cell | access:: web forms/applications | access:: data download | status:: alive
107,23314752,http://univio.psc.riken.jp/,UniVIO: a multiple omics database with hormonome and transcriptome data from rice,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: plants | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: transcriptome | data:: proteome | data:: metabolome | data:: structure | data:: sequence | data:: literature | access:: web forms/applications | access:: data download | status:: alive
104,23180792,http://wheat.pw.usda.gov/piece,PIECE: a database for plant gene structure comparison and evolution,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: plants | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: structure | data:: sequence | data:: properties and annotation | access:: web forms/applications | access:: programmatic | access:: data download | status:: alive
105,23734609,http://vammpire.pharmchem.uni-frankfurt.de,VAMMPIRE: A Matched Molecular Pairs Database for Structure-Based Drug Design and Optimization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: structure | data:: ligand activity and pairs | data:: literature | data:: model:: interactions | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
39,23958730,http://www.nyu.edu/projects/arora/hippdb,HippDB: a database of readily targeted helical protein-protein interactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: single molecule type | data:: protein | data:: structure | data:: sequence | data:: protein-protein interactions | data:: literature | access:: web forms/applications | access:: data download | status:: alive
38,23203983,http://www.oxfordjournals.org/nar/database/a/,The 2013 Nucleic Acids Research Database Issue and the online Molecular Biology Database Collection,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,occurrence:: update | taxonomy:: multi-species | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | access:: web forms/applications | status:: alive
33,23335498,http://www.sts.org/quality-research-patient-safety/research/publications-and-research/access-data-sts-national-database,The Society of Thoracic Surgeons National Database,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: diseases | data:: clinical | data:: statistics | access:: web forms/applications | access:: data download | status:: alive
32,23161688,http://www.swissbioisostere.ch,SwissBioisostere: a database of molecular replacements for ligand design,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: chemicals and small molecules | data:: ligand activity and pairs | access:: web forms/applications | access:: data download | status:: alive
31,23104376,http://www.swisssidechain.ch,SwissSidechain: a molecular and structural database of non-natural sidechains,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,occurrence:: initial | data:: protein | data:: chemicals and small molecules | data:: model:: 3D | data:: inferred | access:: web forms/applications | access:: programmatic | access:: data download | status:: alive
30,23497177,http://www.SymbioGBR.org,SymbioGBR: a web-based database of Symbiodinium associated with cnidarian hosts on the Great Barrier Reef,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: unicellular eukaryotes | data:: DNA | data:: genes | data:: sequence | data:: classification | data:: literature | access:: web forms/applications | access:: data download | status:: alive
37,22990775,http://www.pberghei.eu/,Standardization in generating and reporting genetically modified rodent malaria parasites: the RMgmDB database,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: unicellular eukaryotes | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
